Rank	Port	Volume 2015	Volume 2014	Volume 2013	Volume 2012	Volume 2011
58087	city_name_136944, country_name_17723	22.54	23.32	35.15	7.6	1.48
23382	city_name_144322, country_name_18524	26.92	8.31	15.61	30.94	35.9
160387	city_name_119469, country_name_16854	21.11	24.34	34.97	34.87	10.78
196740	city_name_128212, country_name_12873	19.08	7.42	34.97	9.51	30.94
184330	city_name_106470, country_name_16920	18.06	23.09	4.5	7.78	28.9
41911	city_name_177448, country_name_18072	8.15	11.33	20.09	13.25	7.86
133699	city_name_143432, country_name_15754	9.51	16.56	20.53	22.8	20.21
319216	city_name_155016, country_name_15822	17.71	5.47	25.12	23.46	21.46
130943	city_name_169898, country_name_18266	17.08	8.87	20.67	13.37	1.57
346187	city_name_190799, country_name_12881	27.44	20.27	7.68	14.1	11.96
265873	city_name_113426, country_name_15533	34.12	20.19	17.63	34.83	32.3
411849	city_name_177038, country_name_16946	13.9	33.0	22.99	30.4	4.99
314168	city_name_136535, country_name_11402	25.01	26.49	34.06	21.97	10.51
53915	city_name_112506, country_name_13598	1.27	23.28	13.46	24.22	28.47
191931	city_name_143390, country_name_15713	23.09	13.8	22.74	33.69	6.37
153165	city_name_146501, country_name_14861	21.12	32.71	6.98	5.43	10.54
446896	city_name_144056, country_name_15251	14.82	22.76	34.94	10.14	17.69
278221	city_name_119611, country_name_16350	32.0	10.95	3.57	34.77	11.51
397962	city_name_182084, country_name_19376	16.43	34.64	35.2	16.11	29.51
38722	city_name_118506, country_name_18493	6.88	18.19	23.27	2.81	6.45
328913	city_name_103493, country_name_15567	2.19	17.03	19.63	13.98	17.44
210415	city_name_175328, country_name_17941	26.97	8.31	13.67	17.57	31.07
333690	city_name_114998, country_name_16966	15.98	18.97	35.67	18.81	26.84
128337	city_name_101801, country_name_13325	7.77	6.04	31.85	16.93	11.37
478703	city_name_190866, country_name_10385	1.52	31.12	12.88	18.11	20.66
425949	city_name_126014, country_name_16660	6.9	26.37	20.4	12.57	22.49
449945	city_name_142641, country_name_13359	14.89	12.51	5.87	31.51	7.61
233465	city_name_133644, country_name_19668	16.81	1.82	7.76	33.44	19.49
498248	city_name_114038, country_name_14171	33.42	28.47	25.64	26.86	32.78
317774	city_name_141181, country_name_18569	9.74	35.1	19.98	1.92	17.14
99336	city_name_114814, country_name_14547	22.9	16.25	16.38	28.81	33.26
19641	city_name_109732, country_name_17802	29.33	29.57	23.14	35.29	29.78
80334	city_name_104754, country_name_12016	4.61	35.23	19.41	19.63	19.07
362648	city_name_175344, country_name_12855	7.29	12.95	28.81	19.49	6.2
162485	city_name_104569, country_name_17357	31.98	12.53	26.48	17.35	34.26
122547	city_name_118581, country_name_15236	27.68	34.27	22.5	16.58	11.99
215517	city_name_150653, country_name_15434	19.83	27.38	9.77	13.24	31.61
419209	city_name_117833, country_name_19231	18.96	12.49	16.33	32.92	12.46
415518	city_name_134259, country_name_15114	34.23	4.24	31.19	5.59	9.34
24867	city_name_105914, country_name_16371	20.43	34.62	21.43	9.12	23.27
261588	city_name_108058, country_name_14911	20.38	19.53	22.91	7.65	10.32
145914	city_name_152304, country_name_19243	20.71	5.4	11.14	32.67	22.24
254026	city_name_143764, country_name_17798	21.25	21.14	11.6	19.65	20.28
398212	city_name_154200, country_name_17640	3.7	22.73	9.3	10.93	23.62
256291	city_name_136120, country_name_16248	17.77	16.85	31.97	20.45	20.58
281279	city_name_125019, country_name_10925	26.5	18.19	6.58	7.37	8.61
353120	city_name_127802, country_name_15761	5.02	14.03	18.55	25.94	17.71
298843	city_name_129448, country_name_11744	35.06	34.58	34.19	7.8	2.35
290416	city_name_104380, country_name_17313	1.8	30.59	15.5	35.71	15.7
210243	city_name_177406, country_name_12686	33.89	18.76	31.41	17.23	14.84
391627	city_name_105401, country_name_11746	1.46	28.8	29.51	21.67	14.86
415841	city_name_198540, country_name_19513	14.48	23.73	11.32	2.86	32.58
41766	city_name_131631, country_name_19052	19.76	8.9	33.12	19.18	8.92
395375	city_name_158952, country_name_13298	24.14	19.95	26.27	7.76	5.32
282084	city_name_118676, country_name_16557	9.64	16.24	35.36	13.52	34.6
126919	city_name_176009, country_name_11319	2.41	17.93	31.75	8.5	14.57
211493	city_name_187021, country_name_16158	17.34	20.51	27.99	15.18	21.25
23722	city_name_116656, country_name_18636	10.79	1.33	7.83	33.46	24.72
241329	city_name_180072, country_name_19762	20.55	20.4	6.64	26.43	25.34
126204	city_name_135181, country_name_12499	14.9	13.6	21.58	9.3	6.71
314670	city_name_188502, country_name_19316	5.71	18.7	28.02	19.86	29.09
78498	city_name_177829, country_name_15706	22.52	31.91	21.28	3.38	29.68
403968	city_name_145508, country_name_18325	31.84	20.26	5.17	31.61	24.12
427315	city_name_160473, country_name_19208	13.79	14.42	12.22	26.2	33.73
57999	city_name_128802, country_name_11591	32.17	2.19	34.31	9.57	26.12
343420	city_name_138360, country_name_10160	21.44	32.44	26.96	11.54	19.59
219272	city_name_120291, country_name_11146	17.82	21.24	26.96	17.13	7.38
273844	city_name_188524, country_name_16077	15.5	22.19	11.03	31.54	7.81
381367	city_name_142208, country_name_18602	19.29	25.9	5.78	1.87	14.28
5627	city_name_122634, country_name_17378	26.07	25.18	16.8	18.49	5.39
147391	city_name_179490, country_name_16656	4.46	24.21	26.02	30.63	33.89
32369	city_name_144528, country_name_12934	36.0	8.36	27.65	27.12	22.4
182856	city_name_118399, country_name_14524	12.03	19.96	28.1	12.21	7.44
318980	city_name_178503, country_name_18039	7.47	30.05	2.26	10.1	6.84
422956	city_name_125862, country_name_13067	17.96	16.13	5.32	33.35	34.26
324604	city_name_116938, country_name_10522	22.14	4.91	6.7	5.53	22.88
184715	city_name_145485, country_name_18905	4.96	18.98	4.42	35.99	6.64
379296	city_name_135092, country_name_11565	30.14	17.66	31.02	31.19	9.83
5114	city_name_131024, country_name_15675	29.92	31.14	34.56	11.86	2.34
243069	city_name_105712, country_name_11148	18.77	14.6	13.19	31.75	17.1
68148	city_name_185483, country_name_16917	20.06	3.16	2.7	16.22	20.48
210754	city_name_147007, country_name_19470	12.18	20.99	22.11	33.31	11.77
245803	city_name_152316, country_name_16903	15.26	22.89	34.45	23.77	3.68
240009	city_name_178298, country_name_14080	26.35	19.69	34.59	35.77	7.87
365324	city_name_129214, country_name_13680	5.46	33.29	18.97	2.63	11.63
289873	city_name_175818, country_name_19021	33.64	2.49	17.95	23.88	32.93
267298	city_name_159766, country_name_18939	6.49	22.62	32.48	8.62	27.94
53209	city_name_149642, country_name_19552	25.23	28.95	29.53	20.7	33.34
96529	city_name_136478, country_name_16554	26.73	15.4	19.63	31.32	23.86
472195	city_name_173674, country_name_15014	22.92	8.64	7.24	35.8	34.39
114542	city_name_120581, country_name_17588	11.58	7.59	35.82	33.63	28.1
333734	city_name_188081, country_name_10733	21.92	10.84	17.72	15.93	12.04
159472	city_name_136092, country_name_14532	20.12	2.62	7.1	1.15	30.6
430400	city_name_137863, country_name_12825	15.99	16.05	4.01	29.63	23.57
17615	city_name_120576, country_name_16340	3.58	15.59	12.66	17.95	4.58
440893	city_name_191475, country_name_15749	3.77	19.84	8.71	5.25	11.45
448209	city_name_180428, country_name_11538	18.47	35.35	12.02	6.13	18.65
81256	city_name_156945, country_name_10508	4.64	1.06	2.74	16.82	27.0
54161	city_name_170631, country_name_19745	13.12	25.72	6.38	28.45	30.69
125433	city_name_135972, country_name_16922	20.76	19.05	2.61	17.24	9.47
151720	city_name_109562, country_name_12371	12.32	31.9	32.62	2.83	23.67
304354	city_name_174182, country_name_13733	4.45	18.45	9.62	12.5	25.6
112619	city_name_150640, country_name_14085	28.31	14.99	12.37	18.39	9.27
282634	city_name_171450, country_name_12770	13.32	34.77	14.76	29.2	4.59
29176	city_name_136654, country_name_18218	18.91	24.65	6.66	18.44	17.59
285598	city_name_194394, country_name_12809	5.54	31.92	4.66	9.98	6.34
419616	city_name_185523, country_name_10843	34.4	30.89	7.66	16.56	32.3
336135	city_name_182337, country_name_14471	34.68	35.42	32.65	22.48	26.12
216367	city_name_165932, country_name_15227	21.79	33.12	32.25	12.64	23.91
291372	city_name_182618, country_name_15518	7.89	34.09	27.7	13.76	34.9
117404	city_name_181657, country_name_18334	8.81	16.31	28.42	5.19	31.78
277980	city_name_190907, country_name_15475	33.53	27.55	23.63	27.23	13.1
64275	city_name_122016, country_name_10412	30.27	27.94	3.76	19.54	9.87
296450	city_name_125603, country_name_11089	22.01	6.88	8.12	18.4	17.96
312963	city_name_164930, country_name_11056	24.22	7.81	11.86	2.7	34.23
312527	city_name_139889, country_name_17289	16.57	4.42	17.84	20.77	31.05
275610	city_name_147274, country_name_19941	9.13	30.16	12.48	23.73	27.22
255590	city_name_140734, country_name_18891	14.94	5.43	27.67	14.62	28.06
244472	city_name_135009, country_name_14392	17.46	19.8	30.56	16.48	27.79
105114	city_name_100679, country_name_11545	7.53	21.23	12.39	3.6	3.66
391079	city_name_171996, country_name_18389	13.81	3.23	10.99	4.92	23.8
489788	city_name_142615, country_name_12809	1.2	5.2	28.18	10.97	20.83
275051	city_name_197870, country_name_18617	2.27	3.66	24.26	29.35	23.33
1298	city_name_133889, country_name_15848	24.51	32.07	15.49	31.36	5.74
238773	city_name_162769, country_name_19742	1.63	23.72	30.08	14.75	21.44
388914	city_name_185699, country_name_19354	26.02	9.02	10.19	30.04	14.7
155346	city_name_137336, country_name_14359	14.0	24.31	33.96	15.42	24.71
441369	city_name_100528, country_name_11276	23.88	2.36	34.58	28.54	2.07
24698	city_name_127028, country_name_16291	11.48	8.18	35.46	12.89	28.74
233261	city_name_100882, country_name_12206	29.38	22.83	11.13	34.7	31.27
474419	city_name_151495, country_name_18894	12.81	9.12	10.2	28.36	2.8
436961	city_name_174003, country_name_17480	29.66	14.43	3.88	20.12	1.58
401621	city_name_169715, country_name_19546	3.26	16.97	22.45	33.11	33.85
357142	city_name_109764, country_name_11793	10.11	19.77	13.54	33.96	23.65
297380	city_name_104847, country_name_15196	23.74	14.37	1.39	2.13	2.8
396870	city_name_196083, country_name_13317	9.5	28.0	5.2	35.93	29.5
415958	city_name_181108, country_name_15612	24.27	29.54	16.8	33.62	27.3
291453	city_name_196419, country_name_17778	35.11	24.2	27.29	8.11	29.48
350928	city_name_158673, country_name_19255	13.66	16.66	12.5	26.03	33.17
146288	city_name_170208, country_name_11968	5.96	2.35	1.78	4.39	11.58
203042	city_name_103513, country_name_18042	1.05	14.52	18.11	30.0	26.97
109365	city_name_106047, country_name_15212	2.95	4.36	26.24	23.58	24.19
164444	city_name_178119, country_name_14770	24.42	29.11	16.54	15.67	33.37
490952	city_name_167466, country_name_15181	27.49	5.13	31.65	2.17	31.23
379994	city_name_180483, country_name_17804	28.19	4.43	5.09	12.05	29.43
58487	city_name_131502, country_name_16268	29.17	32.08	24.45	28.32	26.22
118039	city_name_145562, country_name_19974	32.33	30.93	8.37	28.46	32.73
288081	city_name_116934, country_name_19373	4.7	17.03	10.39	14.07	3.31
165490	city_name_163418, country_name_13634	34.31	11.62	35.32	8.36	19.28
493508	city_name_166355, country_name_13177	26.5	20.61	9.38	30.94	25.44
381500	city_name_102430, country_name_10656	28.89	8.24	26.52	34.87	3.7
277249	city_name_174598, country_name_18067	35.13	15.52	33.93	19.59	12.56
124770	city_name_174729, country_name_13697	23.5	1.08	33.3	11.2	31.65
288615	city_name_108849, country_name_14872	4.62	26.94	3.43	26.06	3.91
206102	city_name_195524, country_name_11972	33.93	22.29	24.8	13.61	34.35
120723	city_name_124631, country_name_19569	20.48	8.64	9.56	12.01	8.68
153258	city_name_143378, country_name_16002	23.37	16.71	19.64	11.7	21.94
168560	city_name_191519, country_name_16193	4.73	32.67	4.0	10.03	19.4
174564	city_name_189260, country_name_16390	11.32	15.5	20.04	7.2	5.68
133706	city_name_118623, country_name_11069	28.1	9.57	7.26	11.14	10.04
406967	city_name_111486, country_name_17881	5.77	11.12	5.91	4.54	27.72
460002	city_name_192662, country_name_19876	10.34	26.61	20.69	3.95	27.77
158634	city_name_173481, country_name_13024	13.26	2.52	35.4	22.86	16.01
20445	city_name_132735, country_name_19090	25.07	16.42	11.41	27.05	5.01
373503	city_name_131734, country_name_15457	25.26	22.16	13.26	18.68	34.68
141412	city_name_103476, country_name_10053	14.11	15.49	30.31	15.75	15.69
343447	city_name_129743, country_name_13087	28.02	8.22	18.47	30.15	24.28
119099	city_name_164401, country_name_13902	11.06	15.62	32.2	34.33	33.12
301643	city_name_145358, country_name_10861	31.09	3.89	30.26	19.58	35.43
134566	city_name_182200, country_name_11609	28.97	29.27	9.49	3.08	13.4
431056	city_name_183574, country_name_13788	12.65	16.91	16.27	19.89	8.02
472874	city_name_157165, country_name_15591	15.41	27.25	6.48	35.02	15.37
33882	city_name_190603, country_name_11784	21.47	32.72	9.96	26.99	35.22
85837	city_name_118986, country_name_12233	23.58	13.94	21.59	8.36	17.59
428805	city_name_163574, country_name_13522	13.92	9.06	32.31	24.84	11.54
130650	city_name_114317, country_name_14886	35.57	9.08	9.0	24.71	19.12
221776	city_name_193184, country_name_15926	13.02	22.6	13.08	5.04	23.17
32178	city_name_184047, country_name_11207	3.0	4.66	15.28	10.73	18.83
408581	city_name_148935, country_name_14880	14.57	20.62	13.9	7.97	9.44
236624	city_name_100336, country_name_10986	12.44	14.91	32.48	20.42	22.58
170639	city_name_121056, country_name_10210	22.97	8.88	17.73	13.74	2.09
20862	city_name_148365, country_name_11151	11.99	14.17	26.19	16.94	34.67
185817	city_name_140145, country_name_15500	10.2	22.17	26.46	11.88	8.35
128245	city_name_111302, country_name_17001	25.78	28.63	2.03	3.45	26.38
239141	city_name_186338, country_name_18483	9.37	24.7	7.58	22.08	29.07
326984	city_name_126221, country_name_18234	19.99	33.46	17.04	31.11	26.18
43326	city_name_118631, country_name_19124	9.45	12.24	23.97	17.94	20.42
62967	city_name_101773, country_name_14403	22.39	32.51	33.1	5.61	23.91
423876	city_name_173841, country_name_18935	21.98	14.08	4.23	29.01	14.18
494321	city_name_106978, country_name_11188	19.85	25.75	9.18	31.73	16.21
97291	city_name_150474, country_name_19086	8.64	33.63	2.52	31.65	32.24
143299	city_name_181871, country_name_14706	8.6	15.43	16.72	27.03	31.88
218785	city_name_160326, country_name_10888	27.61	11.75	19.48	26.1	29.31
9189	city_name_185336, country_name_16739	32.37	27.43	29.79	21.42	30.71
143010	city_name_148371, country_name_18642	10.3	30.76	34.61	13.06	16.38
130694	city_name_166790, country_name_10255	7.6	19.31	16.77	18.19	26.54
369739	city_name_143430, country_name_19116	33.23	31.73	18.96	30.75	34.4
56457	city_name_194752, country_name_11413	3.96	22.02	16.38	35.04	14.79
373948	city_name_186974, country_name_13175	5.21	35.84	1.77	25.01	1.01
197706	city_name_152083, country_name_18321	10.1	9.97	17.62	13.19	22.55
145859	city_name_153455, country_name_16433	12.25	11.93	10.18	2.04	35.62
196708	city_name_109347, country_name_19625	33.02	28.04	27.84	20.81	22.58
343776	city_name_168482, country_name_13907	3.5	28.22	32.62	6.21	7.22
313930	city_name_146040, country_name_11918	1.21	33.16	27.63	8.59	1.37
359322	city_name_171785, country_name_14808	11.89	11.4	19.68	33.6	11.8
211255	city_name_149113, country_name_12666	1.21	12.6	10.29	4.21	17.91
180604	city_name_105841, country_name_17464	34.94	32.59	20.44	22.77	6.57
355728	city_name_186507, country_name_18054	6.22	4.62	3.79	9.0	23.17
150959	city_name_178997, country_name_11583	20.25	17.67	15.06	18.76	2.26
51087	city_name_133960, country_name_16110	2.22	33.03	7.27	25.63	28.44
460060	city_name_185151, country_name_10831	26.94	29.1	18.05	25.97	2.75
39084	city_name_106070, country_name_10230	25.33	32.53	12.15	26.0	26.08
447428	city_name_123297, country_name_13386	32.82	34.19	28.37	33.45	33.56
473345	city_name_113781, country_name_15478	34.22	2.75	27.12	13.13	15.51
284139	city_name_179342, country_name_12958	13.92	34.6	16.21	2.8	25.22
175020	city_name_190871, country_name_16074	15.09	13.54	26.59	28.53	3.16
350335	city_name_109553, country_name_15622	30.79	3.32	24.94	27.26	9.96
465703	city_name_154186, country_name_17777	5.38	9.58	27.52	14.34	30.81
79539	city_name_121713, country_name_17342	10.44	25.56	2.02	15.56	22.76
494964	city_name_120673, country_name_14502	24.36	30.89	2.28	35.57	21.49
56545	city_name_151682, country_name_10664	19.24	22.63	14.97	23.94	19.05
367949	city_name_148174, country_name_14839	23.23	34.7	7.83	30.59	30.53
18988	city_name_197284, country_name_12437	9.81	34.49	17.54	13.52	20.94
276054	city_name_113951, country_name_18290	33.72	28.46	27.18	8.73	17.96
21172	city_name_168940, country_name_16797	31.02	10.06	33.59	6.41	4.76
168954	city_name_108338, country_name_17092	23.74	30.12	16.17	10.69	3.13
156918	city_name_199631, country_name_16751	18.15	26.53	23.9	18.69	18.14
378997	city_name_130888, country_name_15764	24.32	25.55	32.92	25.58	17.14
223075	city_name_116612, country_name_12229	17.34	20.76	23.04	35.32	3.58
448695	city_name_117521, country_name_10530	1.2	12.0	22.18	4.19	19.05
221794	city_name_153178, country_name_17796	12.81	18.11	34.27	3.57	34.07
179113	city_name_194231, country_name_14410	26.22	35.0	1.39	34.6	32.79
262632	city_name_185121, country_name_17989	32.34	13.41	5.3	30.1	24.81
195197	city_name_193449, country_name_11222	8.33	32.53	11.71	29.72	17.51
375553	city_name_162181, country_name_11957	2.68	35.56	16.72	16.91	35.92
75948	city_name_140341, country_name_16507	18.92	24.32	35.94	11.07	21.79
359822	city_name_157340, country_name_13042	8.21	22.86	24.31	17.29	20.97
422941	city_name_155250, country_name_18698	10.97	24.25	23.42	17.9	17.27
168088	city_name_137684, country_name_14300	32.73	2.27	9.49	13.11	3.66
424085	city_name_174447, country_name_19217	3.08	31.81	32.33	6.82	28.19
204864	city_name_165085, country_name_16758	20.56	23.38	7.75	26.4	34.12
75098	city_name_132159, country_name_14021	5.11	11.73	30.66	33.67	13.86
31680	city_name_194612, country_name_18374	20.47	27.65	34.83	3.5	16.55
423127	city_name_194389, country_name_14042	35.6	26.1	24.01	28.04	11.89
208208	city_name_185678, country_name_13332	24.63	13.95	32.09	21.94	1.87
188374	city_name_119975, country_name_18281	34.92	14.86	25.12	22.16	1.76
400112	city_name_148254, country_name_18051	1.05	24.42	23.62	14.55	19.62
480749	city_name_133347, country_name_17443	33.92	17.46	18.74	14.66	2.14
